dbo,tPVF_ColDef,PK__tPVF_ColDef,CPN_ID,3
dbo,tPVF_ColDef,PK__tPVF_ColDef,PRJ_ID,4
dbo,tPVF_ColDef,PK__tPVF_ColDef,Fieldname,5
dbo,tPVF_ColDef,PK__tPVF_ColDef,FlagType,6
dbo,tPVF_ColDef,PK__tPVF_ColDef,RowFormat,7
dbo,tPVF_Menu,PK_tPVF_Menu,Menu_ID,1
dbo,tPVFSub,PK_tPVFSub,PVFSUB_ID,1
dbo,tRC_Application,PK_tRC_Application,ApplicationID,1
dbo,tRC_Computer,PK_tRC_Compupter,ApplicationID,1
dbo,tRC_Computer,PK_tRC_Compupter,ComputerIndex,2
dbo,tRC_Degree,PK_tRC_Degree_1,ApplicationID,1
dbo,tRC_Degree,PK_tRC_Degree_1,DegreeIndex,2
dbo,tRC_DegreeName,PK_tRC_DegreeName,DegreeID,1
dbo,tRC_Language,PK_tRC_Language,ApplicationID,1
dbo,tRC_Language,PK_tRC_Language,LanguageIndex,2
dbo,tRC_Question,PK_tRC_Question,ApplicationID,1
dbo,tRC_Question,PK_tRC_Question,QuestionIndex,2
dbo,tRC_Sibling,PK_tRC_Sibling_1,ApplicationID,1
dbo,tRC_Sibling,PK_tRC_Sibling_1,SiblingIndex,2
dbo,tRC_Training,PK_tRC_Training_1,ApplicationID,1
dbo,tRC_Training,PK_tRC_Training_1,TrainingIndex,2
dbo,tRC_WorkPlace,PK_tRC_WorkPlace_1,ApplicationID,1
dbo,tRC_WorkPlace,PK_tRC_WorkPlace_1,WorkingIndex,2
dbo,tReim,PK_tReimbursement,REIM_ID,1
dbo,tReimRef,PK_tReimRef,REIM_REF_ID,1
dbo,tReimType,PK_tReimbursementType,REIM_TYPE_ID,1
dbo,tReimType_RR0xFormat,PK__tReimTypeFormat,REIM_TYPE_ID,1
dbo,tReimType_RR0xFormat,PK__tReimTypeFormat,SEQNO,2
dbo,tReimType_RR0xFormat,PK__tReimTypeFormat,FieldName,3
dbo,tReportCenter_Config,PK_tReportCenter_Config,RPT_ID,1
dbo,tReportCenter_Config,PK_tReportCenter_Config,Filename,2
dbo,tReportCustomize_Config,PK_tReportCustomize_Config,RPT_ID,1
dbo,tReportCustomize_Config,PK_tReportCustomize_Config,Filename,2
dbo,tReportNormal_Config,PK_tReportNormal_Config,ReportNo,1
dbo,tReportNormal_Config,PK_tReportNormal_Config,FilenameTH,2
dbo,tReportNormal_Language,PK_tReportNormal_Language,ReportNo,1
dbo,tReportPayroll_FieldCaption,PK_tReportPayroll_FieldCaption,SEQNO,1
dbo,tReportPayroll_FieldCaption,PK_tReportPayroll_FieldCaption,FieldCaption,2
dbo,tReportPayroll_FieldCaption,PK_tReportPayroll_FieldCaption,ViewName,3
dbo,tRequest,PK_tRequest,RequestID,1
dbo,tRequest_OT_Process,PK_tRequest_OT_Process,RowID,1
dbo,tRequest_WorkAgeLock,PK_tRequest_WorkAgeLock,ID,1
dbo,tRequestSystem,PK_tRequestSystem,RequestSystemID,1
dbo,tRequestType,PK_tRequestType,RequestTypeID,1
dbo,tResignReason,PK_tResignReason,RSR_ID,1
dbo,tReward,PK_tReward,RWD_ID,1
dbo,tRPT_ReportFilter,PK_tRPT_ReportFilter,ReportFilter_ID,1
dbo,tRule,PK_tRule,RuleID,1
dbo,tRule_Incentive,PK_tRule_Incentive,ICR_ID,1
dbo,tSCC_SubContract,PK_tSubContract,SUB_ID,1
dbo,tSelectApprover,PK_tSelectApprover,SelectApproverID,1
dbo,tSendMail_Process,PK_tSendMail_Process,RowID,1
dbo,tSetting_Email,PK_tSetting_Email,STE_ID,1
dbo,tShift,PK_tShift,SHF_ID,1
dbo,tShiftBreak,PK_tShiftBreak,SHFBREAK_ID,1
dbo,tShiftGroup,PK__tShiftGroup,ShiftGroup_ID,1
dbo,tShiftLateIn,PK_tShiftLateIn,SHFLATEIN_ID,1
dbo,tShiftLateOut,PK_tShiftLateOut,SHFLATEOUT_ID,1
dbo,tShiftOT,PK_tShiftOT,SHFOT_ID,1
dbo,tShiftPattern,PK_tShiftPattern,ShiftPattern_ID,1
dbo,tShiftPatternGroup,PK_tShiftPatternGroup,ShiftPatternGroup_ID,1
dbo,tShiftProject,PK_tShiftProject,SHF_ID,1
dbo,tShiftProject,PK_tShiftProject,PRJ_ID,2
dbo,tSiteRate,PK_tSiteRate,Site_ID,1
dbo,tSiteRate,PK_tSiteRate,EmployeeCode,2
dbo,tSiteTR,PK_tSiteTR,Site_ID,1
dbo,tSiteTR_BU_Mapping,PK_tSiteTR_BU_Mapping,Site_ID,1
dbo,tSiteTR_BU_Mapping,PK_tSiteTR_BU_Mapping,BU_ID,2
dbo,tSiteTR_MappingScan,PK_tSiteTR_MappingScan,Site_ID,1
dbo,tSiteTR_MappingScan,PK_tSiteTR_MappingScan,Scan_Number,2
dbo,tSiteUpdate,PK_dbo.tSiteUpdate,ID,1
dbo,tSiteUpdatePlan,PK_dbo.tSiteUpdatePlan,ID,1
dbo,tSlipStyle,PK_tSlipStyle,SLIP_ID,1
dbo,tSSO_Account,PK_tSSO_Account,SSOACC_ID,1
dbo,tSSO_Data,PK_tSSO_Data,RowID,1
dbo,tSSO_Hospital,PK__tSSO_Hospital,SSOHOS_Code,1
dbo,tSSO_ResignReason,PK__tSSO_ResignReason,SSORSR_CODE,1
dbo,tStage,PK_tStage,StageID,1
dbo,tSYS_LoadEmployeeDefault,PK_tSYS_LoadEmployeeDefault,RowID,1
dbo,tSYS_MENU_MOD,PK_tSYS_MENU_MOD,Menu_ID,1
dbo,tSYS_RegistBank,PK_tSYS_RegistBank,BN_ID,1
dbo,tSYS_SCCMenu,PK_tSYS_SCCMenu,SwitchboardID,1
dbo,tSYS_SCCMenu,PK_tSYS_SCCMenu,ItemNumber,2
dbo,tSYS_WebMenu,PK_tSYS_WebMenu,Menu_ID,1
dbo,tSysConfig,PK_tSysConfig,SYSConfigKey,1
dbo,tSYSDownloadFileList,PK_tSYSDownloadFileList,Filename,1
dbo,tSYSJob,PK_tSYSJob,JOB_ID,1
dbo,tSYSMODReportFilter,PK_tSYSMODReportFilter,Filter_ID,1
dbo,tSYSMODReportFilter,PK_tSYSMODReportFilter,Filter_Report,2
dbo,tSYSMODReportList,PK_tReport_Custom,RPT_ID,1
dbo,tSYSOutPayMenu,PK_tSYSOutPayMenu,SwitchboardID,1
dbo,tSYSOutPayMenu,PK_tSYSOutPayMenu,ItemNumber,2
dbo,tSYSOutPayMenuAdvance,PK_tSYSOutPayMenuAdvance,Id,1
dbo,tSysOutPayMenuFav,PK_tSysOutPayMenuFav,UID,1
dbo,tSysOutPayMenuFav,PK_tSysOutPayMenuFav,MenuID,2
dbo,tSysParm,PK_tSysParm,SYSKEY,1
dbo,tSysSettings,PK_tSysSettings,ID,1
